Class,Obfuscation Level,FuzzyArcFace Similarity,ArcFace Similarity,FuzzyArcFace1 Similarity,FuzzyArcFace2 Similarity,FuzzyArcFace3 Similarity
225,30.0,,0.90078944,0.8939372,0.8959777,0.9270387
226,5.0,,0.9639423,0.9381227,0.95603514,0.96343035
226,10.0,,0.9224669,0.8967331,0.91351676,0.92448753
226,15.0,,0.8904479,0.8554578,0.8711087,0.8967356
226,20.0,,0.8264113,0.7942867,0.8279792,0.8626643
226,25.0,,0.8076755,0.75666887,0.78901684,0.8295953
226,30.0,,0.76105833,0.7262758,0.7666018,0.77868235
227,5.0,,0.9484906,0.9249448,0.9319657,0.9587271
227,10.0,,0.9054869,0.8702785,0.8714614,0.8792817
227,15.0,,0.86196065,0.78056085,0.8184053,0.83904195
227,20.0,,0.77257645,0.75762624,0.7620695,0.82386315
227,25.0,,0.7299144,0.7092681,0.7219815,0.7435884
227,30.0,,0.72770804,0.6904048,0.70400906,0.75735927
228,5.0,,0.84964085,0.7219082,0.84781,0.89820004
228,10.0,,0.7123832,0.6266647,0.6778572,0.79018027
228,15.0,,0.68772733,0.57575715,0.6502713,0.76608366
228,20.0,,0.63245434,0.5371339,0.6192579,0.66604745
228,25.0,,0.596916,0.5319376,0.5559949,0.6560825
228,30.0,,0.586085,0.50231445,0.5217101,0.6622697
229,5.0,,0.9765494,0.97274804,0.97227174,0.98120815
229,10.0,,0.95386887,0.9492193,0.94348377,0.96285874
229,15.0,,0.93522054,0.9381579,0.94079,0.9522876
229,20.0,,0.9152661,0.8934805,0.89559454,0.9266117
229,25.0,,0.8919124,0.87028533,0.8884549,0.9136641
229,30.0,,0.8809199,0.8450666,0.843484,0.89530677
230,5.0,,0.97877324,0.97093695,0.9810894,0.9818129
230,10.0,,0.95382667,0.94865507,0.9628631,0.9650809
230,15.0,,0.9247941,0.9145945,0.9438803,0.9406725
230,20.0,,0.8967889,0.8981768,0.9287206,0.93437636
230,25.0,,0.8929365,0.86585754,0.8923288,0.901353
230,30.0,,0.8550253,0.8130024,0.8712422,0.8785962
231,5.0,,0.93105876,0.88570416,0.8479442,0.91881603
231,10.0,,0.9027691,0.8764939,0.83388203,0.91362715
231,15.0,,0.8442021,0.77286345,0.7539721,0.81051886
231,20.0,,0.8320355,0.7725723,0.6722629,0.8192002
231,25.0,,0.8130567,0.745693,0.6680921,0.7712735
231,30.0,,0.77612424,0.73170334,0.66348654,0.75093055
232,5.0,,0.9258955,0.913346,0.91708547,0.93429846
232,10.0,,0.87115186,0.831422,0.86229134,0.9104335
232,15.0,,0.8311364,0.84032094,0.82523054,0.8846128
232,20.0,,0.8167598,0.78544474,0.8185531,0.84416807
232,25.0,,0.781252,0.74249226,0.7563127,0.83637726
232,30.0,,0.7246064,0.684338,0.6555102,0.7416125
233,5.0,,0.86256474,0.8086384,0.80462337,0.90044737
233,10.0,,0.75639457,0.7232012,0.7066352,0.8450404
233,15.0,,0.76238453,0.6841556,0.64978135,0.8202986
233,20.0,,0.61233085,0.6559844,0.56423485,0.75368345
233,25.0,,0.6385779,0.64867604,0.6540753,0.7187976
233,30.0,,0.61948043,0.5259906,0.57310534,0.7140247
234,5.0,,0.9875246,0.9838118,0.9843094,0.98779386
234,10.0,,0.97508967,0.9636174,0.9737062,0.97483397
234,15.0,,0.95339674,0.9471086,0.94719994,0.9635206
234,20.0,,0.92537445,0.9156357,0.9290677,0.93805593
234,25.0,,0.91571367,0.9064843,0.9245929,0.94270957
234,30.0,,0.8871751,0.89688593,0.9049263,0.90966076
235,5.0,,0.9836625,0.98023635,0.9816259,0.984191
235,10.0,,0.9662281,0.9655217,0.9752995,0.9719585
235,15.0,,0.93353605,0.9390453,0.95329005,0.94423425
235,20.0,,0.91225153,0.90577626,0.91936415,0.9191627
235,25.0,,0.9049634,0.90153575,0.91910017,0.9262363
235,30.0,,0.8725729,0.8768701,0.8747732,0.90721697
236,5.0,,0.98499393,0.9735873,0.98168004,0.9893432
236,10.0,,0.96498275,0.9462806,0.9607497,0.9711677
236,15.0,,0.9470471,0.9385337,0.9350177,0.96307427
236,20.0,,0.92114633,0.9042188,0.92072517,0.9358564
236,25.0,,0.93019897,0.90197504,0.90387535,0.9356053
236,30.0,,0.88709474,0.864791,0.86133754,0.9166071
237,5.0,,0.95886034,0.95038825,0.954911,0.96793747
237,10.0,,0.9224004,0.9214198,0.907089,0.9394419
237,15.0,,0.86725146,0.86849916,0.8791344,0.9114903
237,20.0,,0.82192135,0.8526301,0.8540752,0.88099545
237,25.0,,0.8240464,0.8071724,0.8378412,0.86418504
237,30.0,,0.8235702,0.79495025,0.81761336,0.8465496
238,5.0,,0.9806113,0.9773305,0.97886395,0.98797965
238,10.0,,0.96435773,0.9565807,0.9655533,0.9764577
238,15.0,,0.9488936,0.9376565,0.9340561,0.96401966
238,20.0,,0.93547744,0.93490595,0.93655723,0.9567404
238,25.0,,0.9072141,0.91554433,0.89787084,0.94148624
238,30.0,,0.89651126,0.8739149,0.8880527,0.9250056
239,5.0,,0.8883655,0.8241267,0.8700158,0.89936566
239,10.0,,0.79070777,0.71316165,0.73850507,0.83595294
239,15.0,,0.7883264,0.64919996,0.6867357,0.80299085
239,20.0,,0.7079351,0.56413466,0.6295984,0.74511427
239,25.0,,0.5852693,0.5640315,0.5929235,0.6812996
239,30.0,,0.5904214,0.52959394,0.5566161,0.6679945
240,5.0,,0.9627478,0.95796907,0.967882,0.9791991
240,10.0,,0.91365314,0.91769636,0.9289135,0.9522589
240,15.0,,0.883962,0.8816286,0.8997417,0.9297455
240,20.0,,0.8745468,0.8631173,0.8578606,0.90293896
240,25.0,,0.8568981,0.860727,0.8277372,0.9033231
240,30.0,,0.82080334,0.815034,0.8066774,0.8843189
241,5.0,,0.97390556,0.9660844,0.97220474,0.98141223
241,10.0,,0.9602227,0.9239661,0.95495254,0.94938314
241,15.0,,0.9287689,0.92620546,0.9202303,0.93190813
241,20.0,,0.9104999,0.8653353,0.9041256,0.91280264
241,25.0,,0.8755184,0.8569407,0.8558579,0.8788904
241,30.0,,0.8708525,0.83398604,0.8540607,0.86593705
242,5.0,,0.9668525,0.9525029,0.95764524,0.9732614
242,10.0,,0.9392576,0.9169264,0.92081845,0.922458
242,15.0,,0.9043536,0.8569959,0.87185633,0.8905772
242,20.0,,0.85367775,0.8444407,0.83649313,0.86387426
242,25.0,,0.85862136,0.8038361,0.8342163,0.85811853
242,30.0,,0.83434564,0.76045966,0.74424857,0.8111897
243,5.0,,0.9850957,0.9772333,0.9802965,0.9855037
243,10.0,,0.96574014,0.94565845,0.9610624,0.9634977
243,15.0,,0.95627487,0.9446499,0.952033,0.955328
243,20.0,,0.9363163,0.9272129,0.9320061,0.93507576
243,25.0,,0.91210365,0.8918036,0.9047264,0.9072636
243,30.0,,0.904242,0.8774882,0.89220554,0.90218794
244,5.0,,0.90745527,0.9129981,0.90742487,0.9266569
244,10.0,,0.8913428,0.8803598,0.86943847,0.8916613
244,15.0,,0.800065,0.8091658,0.8142714,0.8513214
244,20.0,,0.79251117,0.77834535,0.7583178,0.7605392
244,25.0,,0.7745786,0.74125004,0.75115454,0.7933902
244,30.0,,0.7333638,0.6847508,0.6757003,0.76448643
245,5.0,,0.99266076,0.99040633,0.99208057,0.9942344
245,10.0,,0.98336035,0.9830613,0.9840577,0.9854142
245,15.0,,0.9730706,0.9723838,0.9676665,0.97859293
245,20.0,,0.9501009,0.94783705,0.9481948,0.9580075
245,25.0,,0.9440907,0.9454578,0.9425155,0.95880973
245,30.0,,0.9373695,0.92124146,0.92081475,0.94615495
246,5.0,,0.9531561,0.9378954,0.92746526,0.9633917
246,10.0,,0.89323336,0.8965482,0.888302,0.9321394
246,15.0,,0.85827947,0.82219404,0.8330135,0.903864
246,20.0,,0.84790546,0.8299448,0.7937636,0.9052975
246,25.0,,0.80408627,0.7827182,0.77103525,0.87943935
246,30.0,,0.773815,0.7107299,0.7567706,0.8331493
247,5.0,,0.97446066,0.97732645,0.9815394,0.98286957
247,10.0,,0.95437306,0.9536683,0.9646713,0.96670413
247,15.0,,0.94371575,0.9441589,0.95192313,0.9499044
247,20.0,,0.9242185,0.9052533,0.9463269,0.9422482
247,25.0,,0.90663916,0.9038232,0.91057205,0.92437226
247,30.0,,0.87893623,0.8768198,0.89951867,0.9115725
248,5.0,,0.9713206,0.9670845,0.97279173,0.9698255
248,10.0,,0.93097097,0.9208874,0.9367925,0.94408715
248,15.0,,0.8841167,0.892231,0.9002337,0.9111429
248,20.0,,0.89323443,0.8822763,0.9096173,0.9149224
248,25.0,,0.873322,0.8569648,0.86611736,0.8796162
248,30.0,,0.8222596,0.83696043,0.8584243,0.8511706
249,5.0,,0.9769493,0.9679971,0.9637827,0.98030025
249,10.0,,0.94599926,0.93923897,0.9278149,0.9576315
249,15.0,,0.9014951,0.9110305,0.90413153,0.94552875
249,20.0,,0.8905891,0.87342966,0.85582477,0.9075635
249,25.0,,0.87026966,0.84430164,0.8423587,0.89112616
249,30.0,,0.82192755,0.8433571,0.8041843,0.8707176
250,5.0,,0.9937473,0.9923216,0.99498636,0.99573296
250,10.0,,0.9799707,0.9689911,0.98217016,0.9854629
250,15.0,,0.975969,0.9629003,0.9794605,0.9798897
250,20.0,,0.9619517,0.9494218,0.9708946,0.9746989
250,25.0,,0.9440455,0.9230881,0.9534852,0.96049726
250,30.0,,0.91787404,0.9084743,0.9524375,0.9449939
251,5.0,,0.9887541,0.98305225,0.98229396,0.98939604
251,10.0,,0.9792576,0.96871096,0.96896225,0.97645515
251,15.0,,0.96381104,0.9417954,0.95789576,0.9637923
251,20.0,,0.9483985,0.9265644,0.93362105,0.95769775
251,25.0,,0.932062,0.9080048,0.9175989,0.9356221
251,30.0,,0.912513,0.88822955,0.8999836,0.91779983
252,5.0,,0.9458571,0.9401796,0.9295626,0.9659902
252,10.0,,0.90205526,0.90017575,0.91674083,0.93453336
252,15.0,,0.8678525,0.86273605,0.88501483,0.90245926
252,20.0,,0.8020035,0.79693013,0.8520168,0.8826236
252,25.0,,0.7855768,0.74555314,0.8067839,0.81004477
252,30.0,,0.7747531,0.74749434,0.75207967,0.83188754
253,5.0,,0.9027448,0.879224,0.89830714,0.9315696
253,10.0,,0.8680679,0.8370968,0.84356254,0.9100833
253,15.0,,0.77352035,0.7763507,0.7582314,0.8168544
253,20.0,,0.7930348,0.7567194,0.71900827,0.8037997
253,25.0,,0.67514205,0.58031994,0.60078675,0.66165036
253,30.0,,0.72334194,0.6377474,0.62364227,0.6826837
254,5.0,,0.95597607,0.93569577,0.95747375,0.9743682
254,10.0,,0.92050797,0.918707,0.92375976,0.95012224
254,15.0,,0.9059008,0.8888595,0.8860482,0.92041034
254,20.0,,0.8478379,0.8617394,0.8288364,0.8837059
254,25.0,,0.85460055,0.82412004,0.8066879,0.85999054
254,30.0,,0.82889915,0.82158506,0.77434057,0.83521336
255,5.0,,0.9582868,0.9398573,0.9533573,0.96801823
255,10.0,,0.93677574,0.9143659,0.93042684,0.96362144
255,15.0,,0.89257324,0.866465,0.8848704,0.92411625
255,20.0,,0.8678134,0.8277346,0.8350722,0.9128783
255,25.0,,0.8676823,0.81042784,0.83384603,0.911986
255,30.0,,0.8240172,0.7644487,0.79812914,0.88517195
256,5.0,,0.9737293,0.96833175,0.97405523,0.9805583
256,10.0,,0.9530847,0.9415288,0.9515374,0.9604752
256,15.0,,0.93388563,0.89513224,0.9233223,0.92667377
256,20.0,,0.9131885,0.8792823,0.8970896,0.9209654
256,25.0,,0.8718942,0.8351028,0.86242247,0.8919028
256,30.0,,0.85109746,0.81681806,0.81770146,0.8413091
257,5.0,,0.94985074,0.9456335,0.9562133,0.97065413
257,10.0,,0.8976946,0.91562235,0.92745525,0.9387271
257,15.0,,0.87793034,0.8874745,0.8976934,0.908093
257,20.0,,0.8246438,0.8529158,0.8268707,0.8503343
257,25.0,,0.76841915,0.8597769,0.8538387,0.85970736
257,30.0,,0.74818414,0.78910995,0.7916931,0.81125885
258,5.0,,0.95802516,0.9342953,0.9558923,0.938015
258,10.0,,0.8946783,0.864498,0.8899437,0.89716685
258,15.0,,0.8278519,0.8191571,0.83651257,0.8333548
258,20.0,,0.84177935,0.79256845,0.8290953,0.8379547
258,25.0,,0.8068564,0.7599665,0.76125765,0.7852961
258,30.0,,0.80044484,0.6717209,0.7210318,0.75635535
259,5.0,,0.92702,0.88988066,0.9124856,0.9232063
259,10.0,,0.8768164,0.83357954,0.86598647,0.89612395
259,15.0,,0.83825487,0.7658445,0.81357795,0.8390111
259,20.0,,0.81613934,0.7595952,0.7888917,0.81176156
259,25.0,,0.7671611,0.6621867,0.70804566,0.7476407
259,30.0,,0.7814124,0.6437445,0.71665907,0.7962063
260,5.0,,0.9805082,0.9686352,0.9750255,0.978082
260,10.0,,0.95687455,0.94260234,0.95669794,0.95035684
260,15.0,,0.9343953,0.9302599,0.9308945,0.9347461
260,20.0,,0.90387267,0.8834275,0.87683046,0.8958877
260,25.0,,0.8801458,0.8893807,0.8603673,0.91077435
260,30.0,,0.85552603,0.84239525,0.8571704,0.842702
261,5.0,,0.9835694,0.9728492,0.9832867,0.9838401
261,10.0,,0.9672608,0.96179473,0.9590999,0.9663509
261,15.0,,0.95135385,0.9168703,0.93476146,0.945094
261,20.0,,0.9301995,0.8929396,0.91117066,0.9398298
261,25.0,,0.8992132,0.87307787,0.8949765,0.91016644
261,30.0,,0.8616026,0.79735225,0.85106826,0.8804226
262,5.0,,0.9888657,0.9850205,0.98389596,0.99076146
262,10.0,,0.9773886,0.9656511,0.9683924,0.9831296
262,15.0,,0.96351177,0.94821495,0.933323,0.9701912
262,20.0,,0.9493672,0.924714,0.92876035,0.95177984
262,25.0,,0.8961433,0.9116065,0.898856,0.94715434
262,30.0,,0.9122021,0.8930402,0.87493443,0.915409
263,5.0,,0.92116106,0.9165369,0.91423535,0.9515256
263,10.0,,0.86047024,0.8600779,0.86254674,0.9065925
263,15.0,,0.8107276,0.76477605,0.7597683,0.8708666
263,20.0,,0.7639821,0.73707426,0.7092525,0.81841713
263,25.0,,0.7266094,0.6904004,0.6953611,0.8094956
263,30.0,,0.70274884,0.7262617,0.66387993,0.7529239
264,5.0,,0.93187636,0.9229022,0.9122176,0.9489639
264,10.0,,0.87341064,0.8413871,0.85931116,0.9095973
264,15.0,,0.8513198,0.8316338,0.8181593,0.84746516
264,20.0,,0.7837604,0.79088444,0.7506395,0.8158723
264,25.0,,0.7773599,0.7232911,0.68922514,0.8034655
264,30.0,,0.77517813,0.7135603,0.6213526,0.73140234
265,5.0,,0.98031265,0.9817981,0.9828041,0.99044645
265,10.0,,0.96565366,0.9607811,0.9721926,0.9837694
265,15.0,,0.9270747,0.91445357,0.91961175,0.96651083
265,20.0,,0.9325282,0.92273766,0.92059,0.9583438
265,25.0,,0.90679586,0.91332185,0.9111881,0.95380455
265,30.0,,0.89500415,0.8855882,0.86667377,0.9346997
266,5.0,,0.9416195,0.9110535,0.9249889,0.929344
266,10.0,,0.90427125,0.8284548,0.8860291,0.8822652
266,15.0,,0.8306004,0.7190408,0.80390793,0.81968486
266,20.0,,0.7996145,0.670079,0.7636972,0.8183972
266,25.0,,0.78200233,0.68684226,0.73651373,0.77983105
266,30.0,,0.7438762,0.6083767,0.69089425,0.7564258
267,5.0,,0.9922013,0.9929771,0.9938302,0.9951955
267,10.0,,0.9843096,0.986406,0.985747,0.98837835
267,15.0,,0.9719856,0.9760494,0.97540367,0.9815296
267,20.0,,0.96258944,0.9679566,0.96671295,0.97713417
267,25.0,,0.94101346,0.9608713,0.9591588,0.96834373
267,30.0,,0.93046063,0.94518983,0.95057106,0.95776093
268,5.0,,0.9391298,0.90606564,0.9145204,0.9565727
268,10.0,,0.90556884,0.8239399,0.8467421,0.89686394
268,15.0,,0.8804425,0.7856288,0.76825005,0.8677241
268,20.0,,0.8407149,0.7237426,0.7243444,0.79931194
268,25.0,,0.79683876,0.6759758,0.69145036,0.7444395
268,30.0,,0.745319,0.700325,0.69697493,0.8076551
269,5.0,,0.9215888,0.91122854,0.91069824,0.9527904
269,10.0,,0.8951022,0.8734002,0.84575146,0.9126018
269,15.0,,0.83694094,0.8133535,0.77439106,0.8600083
269,20.0,,0.83206177,0.7383721,0.7589206,0.8465568
269,25.0,,0.7719662,0.7352051,0.67967737,0.7773469
269,30.0,,0.6977792,0.7145289,0.58716756,0.7707994
270,5.0,,0.9249506,0.9083845,0.9189732,0.9574978
270,10.0,,0.8711472,0.823376,0.82291514,0.9011196
270,15.0,,0.842877,0.80930567,0.80590045,0.8945274
270,20.0,,0.79948455,0.76860994,0.7881657,0.8626405
270,25.0,,0.7495859,0.6962055,0.741838,0.8472106
270,30.0,,0.73644185,0.66516894,0.58459866,0.77421445
271,5.0,,0.9412617,0.9125407,0.9357219,0.94607514
271,10.0,,0.91281927,0.88491315,0.89899045,0.9350152
271,15.0,,0.87550056,0.8425877,0.8559125,0.8786373
271,20.0,,0.83995104,0.76385677,0.81007123,0.8794295
271,25.0,,0.81442314,0.7441065,0.7279432,0.8136203
271,30.0,,0.7522768,0.7013519,0.7079907,0.7418997
272,5.0,,0.97730154,0.9720071,0.97381574,0.98300356
272,10.0,,0.9592075,0.9469181,0.9566796,0.96636647
272,15.0,,0.9329765,0.914746,0.92162603,0.94441843
272,20.0,,0.91891277,0.90309227,0.9303137,0.9396831
272,25.0,,0.8902277,0.874399,0.90072334,0.92606235
272,30.0,,0.8564967,0.8849827,0.8722815,0.9138763
273,5.0,,0.9326698,0.8762939,0.91452885,0.91356415
273,10.0,,0.8803362,0.8497953,0.85205865,0.8646477
273,15.0,,0.84116465,0.7790876,0.8147218,0.8427574
273,20.0,,0.8016729,0.6925779,0.7428827,0.75092983
273,25.0,,0.729155,0.55980986,0.7211891,0.719938
273,30.0,,0.7026455,0.6186506,0.6863703,0.7061199
274,5.0,,0.95476174,0.9233855,0.92586136,0.97145486
274,10.0,,0.8897853,0.8653177,0.8740684,0.91757727
274,15.0,,0.8677882,0.8270571,0.8508109,0.89059216
274,20.0,,0.82986397,0.74130243,0.77315205,0.826753
274,25.0,,0.76599723,0.70249426,0.73097885,0.8008098
274,30.0,,0.7640722,0.71921694,0.7247421,0.8217898
275,5.0,,0.9793724,0.97014457,0.9703919,0.9820008
275,10.0,,0.94732344,0.9358194,0.94243515,0.97162396
275,15.0,,0.93630713,0.9133659,0.8957817,0.950825
275,20.0,,0.90080607,0.8856812,0.8822974,0.93640745
275,25.0,,0.8911621,0.8784462,0.85767776,0.93633187
275,30.0,,0.89072675,0.8602253,0.8219102,0.8949441
276,5.0,,0.8648128,0.7762241,0.8016394,0.88565654
276,10.0,,0.7850448,0.694704,0.74427426,0.8271906
276,15.0,,0.7485061,0.6777279,0.72914565,0.7776339
276,20.0,,0.703126,0.5235341,0.61317855,0.6991921
276,25.0,,0.6633582,0.49716392,0.5595178,0.67332155
276,30.0,,0.55575967,0.3749071,0.49001375,0.64859605
277,5.0,,0.96761006,0.9636977,0.9670529,0.97141814
277,10.0,,0.9546868,0.93204737,0.9359624,0.9568679
277,15.0,,0.93894523,0.8918066,0.92040265,0.93869346
277,20.0,,0.9303384,0.891572,0.8940231,0.93620294
277,25.0,,0.85674614,0.7992043,0.83427215,0.8758274
277,30.0,,0.86406606,0.8329797,0.8244569,0.897966
278,5.0,,0.9935317,0.99137086,0.9922837,0.9950757
278,10.0,,0.983609,0.9749924,0.97916216,0.9874865
278,15.0,,0.9719722,0.97069854,0.96980006,0.9841766
278,20.0,,0.9598178,0.9533688,0.956959,0.9690075
278,25.0,,0.9422675,0.9455504,0.9468401,0.9692868
278,30.0,,0.91903955,0.91700083,0.93141085,0.9502334
279,5.0,,0.97249454,0.9718381,0.9806221,0.9858805
279,10.0,,0.9641123,0.9625772,0.9667412,0.97891843
279,15.0,,0.92566985,0.9103545,0.94482607,0.95972836
279,20.0,,0.8988791,0.8927347,0.9127995,0.9366038
279,25.0,,0.89939225,0.8991597,0.9154203,0.929478
279,30.0,,0.8622993,0.85821605,0.87499696,0.9044033
280,5.0,,0.8603495,0.81047344,0.84852964,0.9118522
280,10.0,,0.7948698,0.7533773,0.782787,0.8386242
280,15.0,,0.7458659,0.6730122,0.712215,0.81428224
280,20.0,,0.6434331,0.6229634,0.6381317,0.72881484
280,25.0,,0.6713066,0.5607679,0.589987,0.6978241
280,30.0,,0.5854493,0.50490457,0.58782274,0.66547453
281,5.0,,0.96832925,0.96894693,0.97943366,0.97971827
281,10.0,,0.9505613,0.9448666,0.9577099,0.97233737
281,15.0,,0.9247866,0.933465,0.956937,0.95834893
281,20.0,,0.8931695,0.9039183,0.9253518,0.9241015
281,25.0,,0.8615686,0.88329446,0.88458294,0.92512196
281,30.0,,0.8487658,0.87805086,0.89112407,0.9077945
282,5.0,,0.9312801,0.8712614,0.911144,0.90691775
282,10.0,,0.8821893,0.79559404,0.8411905,0.88613856
282,15.0,,0.8352788,0.71856445,0.7925202,0.8425194
282,20.0,,0.7924144,0.682092,0.77138823,0.80027115
282,25.0,,0.75917757,0.65454924,0.6749609,0.7556631
282,30.0,,0.7242395,0.64184916,0.68475646,0.7687151
283,5.0,,0.97172403,0.9580177,0.96987104,0.9733947
283,10.0,,0.9568593,0.9350624,0.9454638,0.9563863
283,15.0,,0.9266828,0.89536893,0.91941416,0.92625695
283,20.0,,0.8978962,0.8624154,0.8857328,0.91726375
283,25.0,,0.8774002,0.78083676,0.8383354,0.88955814
283,30.0,,0.85763556,0.8206404,0.82272416,0.8690799
284,5.0,,0.9677788,0.9584437,0.9654903,0.96787524
284,10.0,,0.92706543,0.92630464,0.9187575,0.95561194
284,15.0,,0.9234783,0.9154209,0.9241001,0.9418673
284,20.0,,0.89003587,0.89858425,0.8761515,0.9051725
284,25.0,,0.8653001,0.86020017,0.8612883,0.88775873
284,30.0,,0.86140555,0.8235033,0.83649427,0.86454266
285,5.0,,0.94605136,0.9227397,0.92485934,0.93905336
285,10.0,,0.91096884,0.8423906,0.8719189,0.90607905
285,15.0,,0.8624469,0.76494735,0.78496563,0.85582113
285,20.0,,0.82526547,0.7487045,0.78671134,0.82298625
285,25.0,,0.75724393,0.6861882,0.71610254,0.77552974
285,30.0,,0.73210514,0.63637716,0.64686203,0.70870394
286,5.0,,0.98668194,0.98677224,0.9869333,0.98975503
286,10.0,,0.9637445,0.9679087,0.9788355,0.9796335
286,15.0,,0.9408397,0.9571396,0.9680244,0.96896976
286,20.0,,0.9327007,0.93677914,0.9482562,0.9578786
286,25.0,,0.9247376,0.92513037,0.92648816,0.93631035
286,30.0,,0.8973784,0.9176475,0.9153891,0.92894256
287,5.0,,0.91399485,0.8975631,0.89742917,0.9390889
287,10.0,,0.8802363,0.8518978,0.8540608,0.88484585
287,15.0,,0.8057978,0.78414166,0.76815885,0.8267843
287,20.0,,0.7649885,0.7347466,0.7222628,0.79118234
287,25.0,,0.73748505,0.70956063,0.67271715,0.7303445
287,30.0,,0.6887268,0.6817723,0.6246454,0.742293
288,5.0,,0.94596374,0.89837307,0.93982494,0.96943456
288,10.0,,0.9057706,0.83283496,0.87761796,0.93724054
288,15.0,,0.838597,0.77404326,0.80811924,0.89449286
288,20.0,,0.8373903,0.7290294,0.791573,0.8738562
288,25.0,,0.81858385,0.67471635,0.7636463,0.83199483
288,30.0,,0.7479147,0.6531353,0.7230752,0.80912966
289,5.0,,0.9718654,0.94928163,0.9664317,0.97063005
289,10.0,,0.9495584,0.9064445,0.9260263,0.9380787
289,15.0,,0.9197348,0.8894387,0.91023916,0.93124497
289,20.0,,0.89361984,0.8180652,0.89154375,0.88399804
289,25.0,,0.84703094,0.8053514,0.8618329,0.87020946
289,30.0,,0.83754176,0.7911928,0.81859887,0.8550725
290,5.0,,0.9937551,0.98916763,0.98970175,0.99160826
290,10.0,,0.97495395,0.9742819,0.9768617,0.9857651
290,15.0,,0.96351695,0.9595652,0.9678386,0.97502106
290,20.0,,0.94508916,0.94362366,0.94425863,0.9634667
290,25.0,,0.9320833,0.92910814,0.93599385,0.947693
290,30.0,,0.89875597,0.9076596,0.906246,0.9252934
291,5.0,,0.884329,0.8274263,0.87799025,0.9210183
291,10.0,,0.838314,0.79592305,0.784902,0.8842473
291,15.0,,0.78879905,0.7402521,0.75701386,0.8548741
291,20.0,,0.7481606,0.670978,0.7004375,0.8026983
291,25.0,,0.6931444,0.549311,0.59985906,0.6857946
291,30.0,,0.6631762,0.58853215,0.61658585,0.72661895
292,5.0,,0.95740354,0.95617515,0.9524668,0.96332693
292,10.0,,0.9352296,0.89336705,0.9106565,0.933852
292,15.0,,0.9040624,0.8651394,0.8732786,0.888822
292,20.0,,0.8660714,0.8085818,0.84344834,0.8782146
292,25.0,,0.8511675,0.7590237,0.7854895,0.82997847
292,30.0,,0.7633694,0.6766796,0.7586644,0.77194756
293,5.0,,0.95344144,0.9485661,0.9580536,0.96487796
293,10.0,,0.92518187,0.90953445,0.9171595,0.9316064
293,15.0,,0.8988307,0.87895685,0.8860743,0.91647017
293,20.0,,0.8631583,0.8434224,0.84971535,0.89670736
293,25.0,,0.83525026,0.7824767,0.84231704,0.8205743
293,30.0,,0.801413,0.77493197,0.7749803,0.8408946
294,5.0,,0.9960523,0.9959348,0.9965437,0.99703836
294,10.0,,0.991043,0.99228317,0.99255997,0.99444675
294,15.0,,0.9832272,0.9860295,0.98448443,0.9895552
294,20.0,,0.97129595,0.97277844,0.97510403,0.98210007
294,25.0,,0.9618419,0.9682897,0.9681939,0.97665584
294,30.0,,0.9486459,0.9612115,0.95316124,0.96919745
295,5.0,,0.9669441,0.9485367,0.94150114,0.95800805
295,10.0,,0.91662914,0.90794104,0.89099705,0.94189334
295,15.0,,0.88179654,0.8660239,0.85208565,0.9077626
295,20.0,,0.8629448,0.85222244,0.80469924,0.88210195
295,25.0,,0.82600933,0.7660378,0.6934065,0.8144552
295,30.0,,0.77964866,0.74563223,0.701968,0.7766106
296,5.0,,0.9640361,0.92558604,0.946332,0.94351196
296,10.0,,0.8982886,0.8549476,0.87301946,0.8681789
296,15.0,,0.8555201,0.80201983,0.8448671,0.8311052
296,20.0,,0.8253019,0.75577337,0.71062577,0.8207625
296,25.0,,0.79676294,0.70481837,0.8115842,0.76280344
296,30.0,,0.752573,0.6998802,0.68065757,0.7767769
297,5.0,,0.9695727,0.9558565,0.96020365,0.9748486
297,10.0,,0.9397122,0.91544294,0.92252606,0.95315975
297,15.0,,0.90956265,0.90196425,0.87448704,0.9163616
297,20.0,,0.85160285,0.8661489,0.85888547,0.8828472
297,25.0,,0.8493133,0.8406356,0.8438453,0.8329996
297,30.0,,0.78206044,0.7956978,0.80838907,0.84353024
298,5.0,,0.9835402,0.97448635,0.97603345,0.9835561
298,10.0,,0.9664277,0.95928586,0.9566394,0.97009385
298,15.0,,0.94190466,0.9234231,0.9201918,0.94449866
298,20.0,,0.9345354,0.8993624,0.9123093,0.94621944
298,25.0,,0.89153904,0.88949734,0.88806045,0.9231276
298,30.0,,0.86495274,0.8412624,0.8361325,0.88827556
299,5.0,,0.934946,0.87601244,0.8867838,0.9181302
299,10.0,,0.84504056,0.78077084,0.8179031,0.8411286
299,15.0,,0.835723,0.7623047,0.74620235,0.82214344
299,20.0,,0.78593373,0.73810023,0.71142083,0.8205411
299,25.0,,0.8000965,0.66690004,0.65719306,0.70894825
299,30.0,,0.76922774,0.7001241,0.67515665,0.69634557
300,5.0,,0.96881187,0.9548699,0.968383,0.9699626
300,10.0,,0.9373607,0.9265183,0.9411019,0.94789237
300,15.0,,0.9233459,0.90203154,0.91274077,0.93845445
300,20.0,,0.8919112,0.87046206,0.8797157,0.88284814
300,25.0,,0.8639555,0.84267867,0.85579735,0.8800948
300,30.0,,0.8809344,0.8401168,0.8529018,0.8863591
301,5.0,,0.9721565,0.9624487,0.97262776,0.971135
